Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Delirium (Deluxe)","Ellie Goulding",2015-11-06,252534,79,false,,1970-01-01T00:00:00Z,"","Polydor Records",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4
spotify:track:5JWPUEov2wlX7c0jhYZpeB,"Lost In Yesterday","The Slow Rush","Tame Impala",2020-02-14,249586,72,false,,1970-01-01T00:00:00Z,"neo-psychedelic,indie","Universal Music Australia Pty. Ltd.",0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,3
spotify:track:64IcdRqfcN5rwqSqJpQDDe,"In The Morning","Razorlight","Razorlight",2006-01-01,222453,58,false,,1970-01-01T00:00:00Z,"britpop,indie","EMI",0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,4
spotify:track:1Xccd7M3iAT1sUu68pOZU0,"Here's Your Letter","blink-182","blink-182",2003-11-01,174658,50,true,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.408,0.933,9,-5.256,1,0.057,0.0126,0.0000162,0.12,0.668,176.178,4
spotify:track:3N4DI1vuTSX1tz7fa2NQZw,"Rehab","Back To Black (Deluxe Edition)","Amy Winehouse",2006,214946,75,false,,1970-01-01T00:00:00Z,"","Universal-Island Records Ltd.",0.407,0.558,0,-13.609,1,0.0552,0.0537,0.00000142,0.34,0.777,71.815,4
spotify:track:0NWPxcsf5vdjdiFUI8NgkP,"Hey Joe","Are You Experienced","Jimi Hendrix",1967-05-12,210160,68,false,,1970-01-01T00:00:00Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4
spotify:track:5nwEtwYlcNlSvcznEtJfXE,"Welkom in Efteling Wonderland","Efteling Wonderland","Efteling",2022-04-14,232741,13,false,,1970-01-01T00:00:00Z,"children's music","Efteling / CTM Tribe Music",0.67,0.408,2,-12.611,1,0.0285,0.409,0.000823,0.0689,0.458,107.082,4
spotify:track:2g2a5kDeZexbUTD8abcvm6,"Lifestyles of the Rich & Famous","The Young and The Hopeless","Good Charlotte",2002-10-04,190466,69,false,,1970-01-01T00:00:00Z,"pop punk,punk,emo","Epic/Daylight",0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.0686,0.609,106.22,4
spotify:track:4xiyq1iRdsxuU1BPUJ490Z,"Close To Me","The Head On The Door (Remastered)","The Cure",1985-08-26,203266,71,false,,1970-01-01T00:00:00Z,"new wave,post-punk,gothic rock,darkwave","UMC (Universal Music Catalogue)",0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,4
spotify:track:0DJlwA89Xc3Noc5PR9RJbe,"Behind Closed Doors","The Sufferer & The Witness","Rise Against",2006-01-01,195120,59,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.338,0.979,10,-3.548,0,0.0958,0.0006,0.000151,0.225,0.558,195.136,4
